,0,1,label
45,-5.066219,-3.8371854,-0.26886916521887594
46,-4.896617,-2.537323,-0.26886916521887594
47,-6.55195,-3.523,-0.26886916521887594
48,-11.89717,3.0450313,-0.26886916521887594
49,0.4244448,-23.747208,-0.26886916521887594
50,-5.66336,-4.89479,-0.26886916521887594
51,-188.92165,-128.8006,-0.26886916521887594
52,-3.87554,-1.7978626,-0.26886916521887594
53,-6.5078964,-3.5947328,-0.26886916521887594
54,-7.1151204,-8.410851,-0.26886916521887594
55,-26.473845,5.957323,-0.26886916521887594
56,-6.3148465,-5.8021827,-0.26886916521887594
57,-4.0126877,0.44956034,-0.26886916521887594
58,-8.369727,-8.840228,-0.26886916521887594
59,0.93530834,-6.6459656,-0.26886916521887594
60,-7.0545955,-5.8397393,-0.26886916521887594
61,-4.1309824,-31.701864,-0.26886916521887594
62,-1.4886854,-0.3138759,-0.26886916521887594
63,-5.056971,-1.9304348,-0.26886916521887594
64,7.615206,-99.59895,-0.26886916521887594
65,-34.9874,-52.152855,-0.26886916521887594
66,-8.538105,-10.14086,-0.26886916521887594
67,-1.2542409,-27.284649,-0.26886916521887594
68,-6.72106,-0.4325571,-0.26886916521887594
69,0.33223206,-6.9802794,-0.26886916521887594
70,-4.537709,-1.3357989,-0.26886916521887594
71,-1.2553626,-1.9348575,-0.26886916521887594
72,-6.96477,-5.493915,-0.26886916521887594
73,-53.95024,12.797939,-0.26886916521887594
74,-19.960344,-36.471054,-0.26886916521887594
75,-4.6784368,-2.9783463,-0.26886916521887594
76,-12.16332,-0.24141134,-0.26886916521887594
77,-0.042374536,-8.430416,-0.26886916521887594
78,-6.255697,-2.190819,-0.26886916521887594
79,-5.0531964,-1.2103937,-0.26886916521887594
80,-0.3104868,-6.2364426,-0.26886916521887594
81,0.25292063,-6.529464,-0.26886916521887594
82,0.87246525,-30.560125,-0.26886916521887594
83,-0.19325449,-7.2395897,-0.26886916521887594
84,-5.1038747,-1.9652225,-0.26886916521887594
85,-19.828018,-6.3478003,-0.26886916521887594
86,-3.848933,-7.2993393,3.38992649910126
87,-6.573564,1.1838886,-0.26886916521887594
88,2.5447426,-27.863737,-0.26886916521887594
89,-4.4876466,-2.491925,-0.26886916521887594
90,-18.672623,-2.402056,-0.26886916521887594
91,1.9838638,-44.149994,-0.26886916521887594
92,-10.734759,-18.633295,-0.26886916521887594
93,-3.9601634,-1.9760073,-0.26886916521887594
94,-4.350971,-1.4384915,-0.26886916521887594
95,-39.183052,-38.710697,-0.26886916521887594
96,0.25932384,-21.72747,-0.26886916521887594
97,-93.136826,-134.77232,-0.26886916521887594
98,-0.32277238,-5.7119884,1.560528666941192
99,-5.4358206,-2.1007762,-0.26886916521887594
100,-1.3509247,-1.7496331,-0.26886916521887594
101,-5.4696364,-4.320659,-0.26886916521887594
102,-4.3401666,-1.8852314,-0.26886916521887594
103,-5.533119,-3.5219643,-0.26886916521887594
104,-4.578912,1.0835471,-0.26886916521887594
105,5.3296876,-109.416565,-0.26886916521887594
106,-4.698632,-3.238425,-0.26886916521887594
107,-60.757896,2.7108893,-0.26886916521887594
108,9.823349,-146.23752,-0.26886916521887594
109,-11.120332,-9.583801,-0.26886916521887594
110,-83.60325,-162.24734,-0.26886916521887594
111,3.2941732,-45.094402,-0.26886916521887594
112,-31.03595,-58.8692,1.560528666941192
113,-7.356519,-5.438905,-0.26886916521887594
114,-1.3553298,-1.9363829,-0.26886916521887594
115,-8.173699,-5.8420134,-0.26886916521887594
116,-6.0826097,-9.543218,-0.26886916521887594
117,-89.8967,-129.06595,-0.26886916521887594
118,-5.4021726,-0.11255558,-0.26886916521887594
119,-5.0371246,-1.0892919,-0.26886916521887594
120,0.560822,-24.436457,-0.26886916521887594
121,-4.567174,-1.3207617,-0.26886916521887594
122,-1.914767,2.5359228,-0.26886916521887594
123,-5.389311,-4.2459025,-0.26886916521887594
124,-6.7354474,-6.006671,-0.26886916521887594
125,-6.5824685,-10.661724,-0.26886916521887594
126,-5.9542065,-5.362942,-0.26886916521887594
127,-6.9820266,-14.355581,-0.26886916521887594
128,-6.4316216,-6.2985635,-0.26886916521887594
129,-12.462976,-17.147463,3.38992649910126
130,-2.9637725,-0.20809744,-0.26886916521887594
131,-1.4158461,-0.51992583,-0.26886916521887594
132,1.6615562,-83.06794,-0.26886916521887594
133,-29.736134,8.08964,-0.26886916521887594
134,-10.845064,-18.197216,-0.26886916521887594
135,-1.2174444,-2.0437007,-0.26886916521887594
136,-4.111465,-58.403324,-0.26886916521887594
137,-5.4967837,-0.77253914,-0.26886916521887594
138,-5.7642035,-5.503856,-0.26886916521887594
139,-5.8831654,-4.7716193,-0.26886916521887594
140,-10.613273,-11.274355,-0.26886916521887594
141,-6.0698514,-6.3911176,-0.26886916521887594
142,-6.532008,-5.2413754,-0.26886916521887594
143,-0.07453127,-2.819863,-0.26886916521887594
144,-0.94949186,-1.3171622,-0.26886916521887594
145,-4.6436267,-2.4740367,-0.26886916521887594
146,-4.0893097,-0.45352584,-0.26886916521887594
147,-4.0327535,0.9013999,-0.26886916521887594
148,-4.6873507,-1.1749607,-0.26886916521887594
149,-1.4010471,-1.3379711,-0.26886916521887594
150,-27.867167,-12.627468,-0.26886916521887594
151,-0.24963753,-0.89462745,-0.26886916521887594
152,-146.93689,6.127552,-0.26886916521887594
153,-11.887293,-13.488675,1.560528666941192
154,-6.7426543,-4.2649364,-0.26886916521887594
155,-7.9104886,-15.349354,-0.26886916521887594
156,-0.16689928,-0.20315237,-0.26886916521887594
157,-2.7448997,-3.5716443,-0.26886916521887594
158,-70.12473,9.890762,-0.26886916521887594
159,-7.21887,-6.2191744,-0.26886916521887594
160,-4.435085,-1.1807177,-0.26886916521887594
161,-3.226897,-3.6494324,-0.26886916521887594
162,-3.0778983,-5.548929,-0.26886916521887594
163,0.21116354,-51.363018,-0.26886916521887594
164,0.9888891,-10.748733,-0.26886916521887594
165,-4.905877,-3.5169158,-0.26886916521887594
166,-4.6709867,-1.527299,-0.26886916521887594
167,-6.907737,-3.5514987,-0.26886916521887594
168,-4.66351,-2.9720368,-0.26886916521887594
169,-4.5309873,-0.5030148,-0.26886916521887594
170,3.6491525,-23.903677,-0.26886916521887594
171,-14.534528,-28.050978,-0.26886916521887594
172,-5.585478,-4.005564,-0.26886916521887594
173,-14.912396,-21.604391,-0.26886916521887594
174,23.959196,-336.08545,-0.26886916521887594
175,-46.255116,12.245618,-0.26886916521887594
176,-4.243054,-3.7145762,-0.26886916521887594
177,-2.348496,-52.93361,-0.26886916521887594
178,-7.2954273,-3.915741,-0.26886916521887594
179,-7.4180064,-6.161832,-0.26886916521887594
180,-4.153663,-1.7463286,-0.26886916521887594
181,-5.0745387,-7.388122,-0.26886916521887594
182,-96.85088,-168.92511,-0.26886916521887594
183,-5.0341463,-1.992833,-0.26886916521887594
184,-9.103065,-8.466481,-0.26886916521887594
185,-7.2295184,-46.82425,-0.26886916521887594
186,-4.5955977,-2.8536582,-0.26886916521887594
187,-7.989569,-15.400618,-0.26886916521887594
188,-4.102658,-1.5200661,-0.26886916521887594
189,-6.3121552,-4.7996335,-0.26886916521887594
190,-98.884224,-148.82204,-0.26886916521887594
191,-3.0888426,2.165544,-0.26886916521887594
192,-7.3481956,-6.053373,-0.26886916521887594
193,-9.985517,-7.8545675,-0.26886916521887594
194,-5.644778,0.9019531,3.38992649910126
195,-6.385065,0.6543717,-0.26886916521887594
196,-1.3214642,-2.0456407,5.219324331261328
197,0.2290168,-21.781986,-0.26886916521887594
198,-8.259581,1.1345044,-0.26886916521887594
199,-1.5434482,-0.1732663,-0.26886916521887594
200,-6.591972,-13.85266,1.560528666941192
201,-5.4295774,-2.9942608,-0.26886916521887594
202,-6.945417,-6.63173,-0.26886916521887594
203,0.68903416,-10.387521,-0.26886916521887594
204,-0.9281944,-1.431201,-0.26886916521887594
205,-5.752496,-2.7087889,-0.26886916521887594
206,-8.068238,-5.8727956,-0.26886916521887594
207,-9.114465,-7.206296,-0.26886916521887594
208,-6.6132083,-4.3573985,-0.26886916521887594
209,4.231151,-44.312084,-0.26886916521887594
210,-5.2604713,-3.4156394,-0.26886916521887594
211,-0.34957337,-6.5198727,-0.26886916521887594
212,30.434677,-305.49753,-0.26886916521887594
213,-4.9931755,0.0048093796,-0.26886916521887594
214,-8.072256,-11.812288,-0.26886916521887594
215,-13.295127,-18.324303,3.38992649910126
216,-1.6121426,-0.92726433,-0.26886916521887594
217,-2.9117231,-0.49832082,-0.26886916521887594
218,0.7171917,-10.94057,-0.26886916521887594
219,9.585717,-132.13593,-0.26886916521887594
220,0.2592773,-0.7153242,-0.26886916521887594
221,-4.6992497,-1.6266793,-0.26886916521887594
222,-5.656692,-3.9795132,-0.26886916521887594
223,-9.968253,-107.478386,-0.26886916521887594
224,5.9307303,-4.7304454,-0.26886916521887594
225,-27.211325,-33.38237,-0.26886916521887594
226,-6.183828,-14.727211,-0.26886916521887594
227,7.8023033,-71.679535,-0.26886916521887594
228,-0.29481548,-0.8236673,-0.26886916521887594
229,-5.64397,-3.693555,-0.26886916521887594
230,-4.9133544,-4.728655,-0.26886916521887594
231,-6.483672,-0.67623615,-0.26886916521887594
232,-11.493771,-3.5887432,-0.26886916521887594
233,0.17678194,-6.145156,-0.26886916521887594
234,7.4423547,-163.25475,-0.26886916521887594
235,-8.42988,-5.799373,-0.26886916521887594
236,-8.253475,1.3230188,-0.26886916521887594
237,-5.1090264,-3.369584,3.38992649910126
238,-4.8034987,-3.8574471,-0.26886916521887594
239,34.237232,-408.94852,-0.26886916521887594
240,0.91499233,-179.32465,-0.26886916521887594
241,-5.09656,-2.9834242,-0.26886916521887594
242,0.6841078,-28.376165,-0.26886916521887594
243,-5.9737263,-1.3397032,-0.26886916521887594
244,0.11820938,-51.787815,-0.26886916521887594
245,-9.369836,-19.434347,5.219324331261328
246,-1.4280331,-0.79076934,-0.26886916521887594
247,-7.792641,-8.251939,-0.26886916521887594
248,-1.2116425,-1.9507805,1.560528666941192
249,-8.916764,-5.5296774,1.560528666941192
250,-5.7524157,-5.515726,-0.26886916521887594
251,-7.8456254,-7.1217265,-0.26886916521887594
252,-7.386563,-8.103225,-0.26886916521887594
253,-4.197973,-0.06452452,-0.26886916521887594
254,-5.9445806,-0.46094167,-0.26886916521887594
255,1.0467244,-11.397695,-0.26886916521887594
256,-0.5424026,0.55004805,-0.26886916521887594
257,-0.23355256,-7.5209494,-0.26886916521887594
258,-5.6702743,-20.623377,-0.26886916521887594
259,23.71609,-325.29114,-0.26886916521887594
260,-5.6296973,-3.0522807,-0.26886916521887594
261,-6.8612056,-5.138387,-0.26886916521887594
262,-116.59007,-172.62418,-0.26886916521887594
263,-6.0276628,-0.7770779,-0.26886916521887594
264,-16.471426,1.0008277,-0.26886916521887594
265,-8.41349,-9.506959,-0.26886916521887594
266,-19.07894,-4.811968,-0.26886916521887594
267,-5.1281085,-11.353218,3.38992649910126
268,0.8220465,-30.798283,-0.26886916521887594
269,-1.5512346,1.6843779,-0.26886916521887594
270,-4.8674154,-2.9807615,-0.26886916521887594
271,-12.958599,-25.745451,-0.26886916521887594
272,-0.8005321,-1.7050084,-0.26886916521887594
273,-4.3859253,0.4912153,-0.26886916521887594
274,-6.852799,-5.2070446,-0.26886916521887594
275,0.23624434,-22.261368,-0.26886916521887594
276,4.496546,-72.08824,-0.26886916521887594
277,-62.433502,-106.775406,-0.26886916521887594
278,-5.2593455,-3.4134917,-0.26886916521887594
279,-4.548365,-1.0920292,-0.26886916521887594
280,-5.054045,-4.5754843,-0.26886916521887594
281,-0.35342968,-33.02084,-0.26886916521887594
282,-9.884711,-12.24981,-0.26886916521887594
283,0.74153244,-9.305909,-0.26886916521887594
284,-0.1575972,-0.18313964,-0.26886916521887594
285,-172.54774,-128.61414,-0.26886916521887594
286,0.07177685,-4.672327,-0.26886916521887594
287,-29.079733,7.805615,-0.26886916521887594
288,-5.3182087,-3.035263,-0.26886916521887594
289,1.3715822,-48.385933,-0.26886916521887594
290,-6.0155125,1.4265836,-0.26886916521887594
291,-7.0461626,-1.1021158,-0.26886916521887594
292,-6.5883827,-12.863401,-0.26886916521887594
293,-6.153526,-4.8825493,-0.26886916521887594
294,-4.3048515,-0.41532302,-0.26886916521887594
295,-6.151238,-4.5611143,-0.26886916521887594
296,-1.4052174,-1.6518532,-0.26886916521887594
297,-15.988711,-11.588404,-0.26886916521887594
298,-7.9018054,-2.5808606,7.048722163421396
299,-4.6067553,-1.262649,-0.26886916521887594
300,-1.4174924,-1.8679703,-0.26886916521887594
301,2.8449185,-224.79082,-0.26886916521887594
302,-1.5765184,-3.7168603,-0.26886916521887594
303,-4.837604,-7.486513,-0.26886916521887594
304,-6.6328435,-4.012382,-0.26886916521887594
305,-9.994778,-1.6129436,-0.26886916521887594
306,-0.26710135,-0.8317481,-0.26886916521887594
307,-0.6338831,-3.803361,-0.26886916521887594
308,-4.0573606,-0.24776085,-0.26886916521887594
309,0.43854427,-21.768782,-0.26886916521887594
310,-11.014614,-14.42912,-0.26886916521887594
311,-9.912721,-20.814196,-0.26886916521887594
312,-1.6952001,-0.910916,-0.26886916521887594
313,-6.445877,-5.3502727,-0.26886916521887594
314,0.1753216,-22.180988,-0.26886916521887594
315,1.3562784,-23.086246,-0.26886916521887594
316,0.011109233,-2.7014434,-0.26886916521887594
317,-1.6139599,-1.0671676,-0.26886916521887594
318,-5.724872,-3.4669318,-0.26886916521887594
319,-7.2904253,-4.939521,-0.26886916521887594
320,-4.408247,-1.2133585,-0.26886916521887594
321,-10.377841,-4.8911376,-0.26886916521887594
322,-10.800487,-18.191687,-0.26886916521887594
323,-0.45595455,-5.937937,-0.26886916521887594
324,-5.336053,-3.535014,-0.26886916521887594
325,-0.48065203,-3.8764334,-0.26886916521887594
326,-85.17291,-171.2178,-0.26886916521887594
327,-4.478309,-6.2012596,-0.26886916521887594
328,-8.394394,-8.869161,-0.26886916521887594
329,-4.955622,-2.6424377,-0.26886916521887594
330,-0.3687492,-6.0959716,-0.26886916521887594
331,-20.891449,-129.898,-0.26886916521887594
332,7.8349056,-73.87837,-0.26886916521887594
333,-4.849821,0.3797485,-0.26886916521887594
334,-0.8386419,-1.0875422,-0.26886916521887594
335,-4.882061,-2.7955945,-0.26886916521887594
336,-5.5329638,-5.133652,-0.26886916521887594
337,-6.2726,-3.9243336,-0.26886916521887594
338,-1.5953958,-0.12745444,-0.26886916521887594
339,-3.5570738,1.409274,-0.26886916521887594
340,-6.666049,-0.7957629,-0.26886916521887594
341,-8.4289465,-6.008696,-0.26886916521887594
342,0.84066,-30.694826,-0.26886916521887594
343,-0.30586427,-6.4003506,-0.26886916521887594
344,-21.83928,-31.384129,1.560528666941192
345,-6.14408,-2.910011,-0.26886916521887594
346,-5.6989884,-3.7616105,-0.26886916521887594
347,0.94082355,-11.474152,-0.26886916521887594
348,-14.664313,-20.021988,1.560528666941192
349,-22.833878,4.21935,-0.26886916521887594
350,-5.2710795,-7.462951,-0.26886916521887594
351,-7.1556144,1.2477939,-0.26886916521887594
352,-4.0894074,-1.7421805,-0.26886916521887594
353,-6.1082597,-1.5236969,-0.26886916521887594
354,-4.569013,0.60857344,-0.26886916521887594
355,-77.90707,-13.156433,-0.26886916521887594
356,-4.199973,-1.4380279,-0.26886916521887594
357,-17.164137,-93.51207,-0.26886916521887594
358,-10.442096,-1.219256,-0.26886916521887594
359,-6.408535,-5.671894,-0.26886916521887594
360,-6.852742,-0.9109932,-0.26886916521887594
361,0.32545978,-7.4082165,-0.26886916521887594
362,-0.5387224,-3.9622278,3.38992649910126
363,-5.781533,4.067354,-0.26886916521887594
364,0.71010506,-10.035106,7.048722163421396
365,-1.2297792,-2.1157775,-0.26886916521887594
366,0.17162324,-6.259239,-0.26886916521887594
367,-0.81245196,-0.38338768,-0.26886916521887594
368,-75.6424,-66.66248,-0.26886916521887594
369,-12.383659,-10.894344,3.38992649910126
370,-5.231541,-3.295983,-0.26886916521887594
371,-17.126368,-26.158892,-0.26886916521887594
372,-1.562767,-57.68686,-0.26886916521887594
373,-2.3160675,1.9002358,-0.26886916521887594
374,-4.9891815,1.1187333,-0.26886916521887594
375,0.2526688,-6.465158,-0.26886916521887594
376,0.94596875,-30.248898,-0.26886916521887594
377,-5.995507,-4.732013,-0.26886916521887594
378,2.2850802,-6.6934085,-0.26886916521887594
379,-0.35245037,-5.74254,-0.26886916521887594
380,-26.762728,2.5856159,-0.26886916521887594
381,-71.570755,9.296864,-0.26886916521887594
382,-1.3009199,-1.4587642,-0.26886916521887594
383,-13.194005,-0.79246175,-0.26886916521887594
384,-27.288818,-7.843978,5.219324331261328
385,-0.22969528,-7.307878,-0.26886916521887594
386,-15.863788,-21.42722,-0.26886916521887594
387,-19.914036,9.329836,-0.26886916521887594
388,-4.462719,-1.124556,-0.26886916521887594
389,-9.183578,0.3340779,-0.26886916521887594
390,1.204317,-8.865861,-0.26886916521887594
391,-5.7295165,-4.46792,-0.26886916521887594
392,-5.57555,0.5138383,-0.26886916521887594
393,-5.3569174,-2.0435374,-0.26886916521887594
394,-4.2488008,-1.0731318,-0.26886916521887594
395,-14.765051,4.703842,-0.26886916521887594
396,-64.83472,14.929378,-0.26886916521887594
397,3.0866735,-11.290528,-0.26886916521887594
398,-2.1646252,-35.107445,-0.26886916521887594
399,-5.848926,-14.663872,-0.26886916521887594
400,-3.7581024,0.2036072,-0.26886916521887594
401,-19.708193,-27.184767,-0.26886916521887594
402,-7.861733,-6.5033674,-0.26886916521887594
403,-5.4201427,-0.804227,-0.26886916521887594
404,-4.8489084,-2.576533,-0.26886916521887594
405,-3.8828018,-5.956921,-0.26886916521887594
406,-8.309543,-6.3938136,-0.26886916521887594
407,-5.6963634,-3.775002,-0.26886916521887594
408,-1.0725164,-53.33818,-0.26886916521887594
409,-4.1721587,-2.4200234,-0.26886916521887594
410,-4.9819493,-2.595137,-0.26886916521887594
411,-1.4946115,-0.34848535,-0.26886916521887594
412,-1.6326778,-0.93237615,-0.26886916521887594
413,-4.2756143,-1.5682728,-0.26886916521887594
414,-4.4738603,-0.44897377,-0.26886916521887594
415,-55.546276,13.967839,-0.26886916521887594
416,-6.364127,-6.973404,-0.26886916521887594
417,-4.389771,-6.663733,-0.26886916521887594
418,-4.8195944,-2.5002716,-0.26886916521887594
419,-8.558236,-3.4927666,-0.26886916521887594
420,-8.834561,0.15519617,-0.26886916521887594
421,-13.518699,-21.296524,-0.26886916521887594
422,2.6926935,-10.953481,-0.26886916521887594
423,-5.2475796,-2.6780443,-0.26886916521887594
424,-13.042895,-26.417223,-0.26886916521887594
425,2.0265086,-6.502551,-0.26886916521887594
426,-5.0546784,-8.233043,-0.26886916521887594
427,-5.802447,-3.6762676,-0.26886916521887594
428,0.40111214,-7.5354185,-0.26886916521887594
429,-6.7780166,-6.8597093,-0.26886916521887594
430,-13.779029,-8.981799,-0.26886916521887594
431,-0.85637236,-114.76967,-0.26886916521887594
432,-17.047533,1.7429215,-0.26886916521887594
433,-6.640899,-6.0844083,-0.26886916521887594
434,0.42084104,-7.823325,-0.26886916521887594
435,-5.1696286,0.4310198,-0.26886916521887594
436,-0.98518825,0.089656636,-0.26886916521887594
437,-3.6337426,-1.2392849,1.560528666941192
438,-5.4984903,-3.5389035,-0.26886916521887594
439,-0.4776311,-4.751982,-0.26886916521887594
440,-6.767306,-6.098962,-0.26886916521887594
441,-4.1250725,-11.500578,-0.26886916521887594
442,-5.9338474,-4.7943244,-0.26886916521887594
443,-5.236961,-1.0569514,-0.26886916521887594
444,-0.006429538,-21.177893,-0.26886916521887594
445,-3.7777822,-0.08162533,-0.26886916521887594
446,-6.7647414,-5.8478255,-0.26886916521887594
447,2.6741197,-10.783216,-0.26886916521887594
448,-10.963266,-3.4531138,-0.26886916521887594
449,-6.734503,-0.74208033,-0.26886916521887594
450,-0.32252777,-23.348982,-0.26886916521887594
451,-92.21804,-145.54912,-0.26886916521887594
452,-8.6074,-6.4198766,-0.26886916521887594
453,-4.9084115,-0.11719747,-0.26886916521887594
454,-4.3843665,0.4395063,-0.26886916521887594
455,-8.701206,-7.5526495,-0.26886916521887594
456,-14.368455,-24.040777,3.38992649910126
457,-6.267408,-4.6533775,-0.26886916521887594
458,-7.063408,-6.9160256,-0.26886916521887594
459,-4.593416,-2.3354616,-0.26886916521887594
460,-1.3483545,4.4128914,-0.26886916521887594
461,-6.0012493,-4.0031943,-0.26886916521887594
462,-28.23516,-48.646904,-0.26886916521887594
463,-1.456814,-0.6255254,-0.26886916521887594
464,-4.4271345,-1.4190264,-0.26886916521887594
465,-0.5466844,-3.850071,-0.26886916521887594
466,-4.615777,-3.2712395,-0.26886916521887594
467,-14.767455,-133.37038,-0.26886916521887594
468,-77.08296,-137.7111,-0.26886916521887594
469,-6.661594,-7.605321,-0.26886916521887594
470,-4.603035,-1.7741603,-0.26886916521887594
471,-6.263765,-0.73860955,-0.26886916521887594
472,-4.1354547,-0.56746554,-0.26886916521887594
473,-5.582146,-1.2986115,1.560528666941192
474,-8.820052,-10.219842,-0.26886916521887594
475,-32.18945,7.077228,-0.26886916521887594
476,0.44529116,-8.367432,-0.26886916521887594
477,-4.343614,-2.2311342,-0.26886916521887594
478,-5.553259,-3.5252116,-0.26886916521887594
479,0.0609857,-52.50716,-0.26886916521887594
480,-0.065050706,-26.00432,-0.26886916521887594
481,-8.879047,-7.4344635,3.38992649910126
482,-5.2729044,-3.105719,-0.26886916521887594
483,-4.5045147,-1.3683006,-0.26886916521887594
484,-13.350156,-15.4439125,-0.26886916521887594
485,-23.227623,-39.548004,1.560528666941192
486,-6.575568,-6.3455443,-0.26886916521887594
487,3.1051848,-11.183768,-0.26886916521887594
488,-6.470826,-5.273715,-0.26886916521887594
489,-4.1545043,-1.2043577,-0.26886916521887594
490,-0.53790367,-3.3496835,-0.26886916521887594
491,0.2686379,-23.236187,-0.26886916521887594
492,1.463097,-10.190421,-0.26886916521887594
493,-1.375602,-53.37343,-0.26886916521887594
494,-1.6357199,-1.0977081,-0.26886916521887594
495,-24.13004,-23.230247,1.560528666941192
496,-65.89799,4.986194,-0.26886916521887594
497,-4.9676266,-11.731009,-0.26886916521887594
498,-5.555395,-0.006333068,-0.26886916521887594
499,-20.694143,-14.023452,-0.26886916521887594
500,-7.2432,-6.532787,1.560528666941192
501,-0.0035787672,-22.528156,-0.26886916521887594
502,-5.040465,0.3055731,-0.26886916521887594
503,-7.3079395,-8.483048,-0.26886916521887594
504,-0.96739614,-53.125027,-0.26886916521887594
505,-1.2985454,-1.8686727,-0.26886916521887594
506,-4.1662793,-1.368883,-0.26886916521887594
507,-6.5424514,-8.475993,-0.26886916521887594
508,-14.1586485,-22.600065,-0.26886916521887594
509,-2.971191,0.8226812,-0.26886916521887594
510,-11.80935,-4.23826,5.219324331261328
511,-0.44467735,-5.1811914,-0.26886916521887594
512,0.34712148,-22.658619,-0.26886916521887594
513,-4.4245257,-3.1346498,-0.26886916521887594
514,-6.0645986,-4.869193,-0.26886916521887594
515,-0.30340093,-6.885553,-0.26886916521887594
516,-6.258643,-4.632061,-0.26886916521887594
517,-6.44555,0.5692911,-0.26886916521887594
518,-0.46552765,-27.021587,-0.26886916521887594
519,1.1803625,-33.015175,-0.26886916521887594
520,-0.21889518,-0.13461389,-0.26886916521887594
521,-0.20005412,-6.940908,-0.26886916521887594
522,-4.3192716,-15.242879,3.38992649910126
523,-10.483008,-1.4186063,-0.26886916521887594
524,-6.6506004,-4.806216,-0.26886916521887594
525,-9.503982,-3.321304,-0.26886916521887594
526,0.63188535,-2.5811303,-0.26886916521887594
527,3.9435513,-5.138874,-0.26886916521887594
528,0.21794058,-21.3115,-0.26886916521887594
529,-1.2340333,-1.9661487,-0.26886916521887594
530,-0.99171185,-3.6530745,-0.26886916521887594
531,-9.467695,-4.7485228,-0.26886916521887594
532,-9.428754,-15.174776,-0.26886916521887594
533,0.41980064,-7.9240923,-0.26886916521887594
534,-5.696273,-1.4789464,-0.26886916521887594
535,-5.9412684,-96.293884,-0.26886916521887594
536,-3.633765,-59.430923,-0.26886916521887594
537,-10.956407,-10.439406,1.560528666941192
538,-45.388268,15.027866,-0.26886916521887594
539,-99.385086,-183.21236,-0.26886916521887594
540,-0.17364256,0.8721498,-0.26886916521887594
541,-6.8888903,0.87485605,-0.26886916521887594
542,-4.791022,-2.0604393,-0.26886916521887594
543,-7.4968257,-0.7333667,-0.26886916521887594
544,0.9643582,-31.316328,-0.26886916521887594
545,-8.095595,-18.97679,-0.26886916521887594
546,0.21421134,-5.9919724,-0.26886916521887594
547,-4.9743676,-7.4448123,-0.26886916521887594
548,-2.0914066,-6.6037583,3.38992649910126
549,0.7661836,-10.442487,-0.26886916521887594
550,-1.297905,-2.2374866,-0.26886916521887594
551,0.05451943,-22.504099,-0.26886916521887594
552,-3.365094,1.3599132,-0.26886916521887594
553,-0.025128886,-8.683482,7.048722163421396
554,-5.5382547,-5.4025154,-0.26886916521887594
555,-12.444964,-7.9487286,-0.26886916521887594
556,1.3539921,-9.664971,-0.26886916521887594
557,-8.987709,-8.086204,1.560528666941192
558,-7.114725,-8.883725,-0.26886916521887594
559,-8.694918,-15.466026,-0.26886916521887594
560,-6.364992,-3.818904,-0.26886916521887594
561,-4.5646896,-2.3259037,-0.26886916521887594
562,-0.44725633,-32.23082,-0.26886916521887594
563,-130.64757,21.306658,-0.26886916521887594
564,10.004302,-147.68164,-0.26886916521887594
565,0.5373196,-9.014464,-0.26886916521887594
566,-64.41244,-22.329632,1.560528666941192
567,-7.254371,-6.050976,-0.26886916521887594
